ID commande,Nom du fabricant,Product Category Default,Article,Code postal (Facture),Ville (Facture)
4589, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64100.0,Baiona
4589, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64100.0,Baiona
4589, FERME AROZTEGIA,FRUITS & LÉGUMES,Pastèque en quartier de 1Kg,64100.0,Baiona
4589, FERME AROZTEGIA,FRUITS & LÉGUMES,oignon jaune (750g),64100.0,Baiona
4589, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64100.0,Baiona
4589, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64100.0,Baiona
4589, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64100.0,Baiona
4589,FERME LILIZAIN,BOISSONS,Tisane Aube (25 gr),64100.0,Baiona
4590, FERME AROZTEGIA,FRUITS & LÉGUMES,oignon jaune (750g),64480.0,ustaritz
4590, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64480.0,ustaritz
4590, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64480.0,ustaritz
4590, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64480.0,ustaritz
4590, FERME ESNEKIAK,CRÈMERIE,Yaourt a la vanille  bio  au lait entier ( 4 x 125 gr).,64480.0,ustaritz
4590, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64480.0,ustaritz
4590, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64480.0,ustaritz
4590, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64480.0,ustaritz
4591, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64250.0,Luhuso
4591, FERME ESNEKIAK,CRÈMERIE,Lait de vache entier pasteurise bio (1L).,64250.0,Luhuso
4591, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64250.0,Luhuso
4591, FERME IXURIBEHEREA,FROMAGES,Xedarri.,64250.0,Luhuso
4591, FERME IXURIBEHEREA,FROMAGES,Ixuri.,64250.0,Luhuso
4591, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64250.0,Luhuso
4592, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64250.0,Cambo-les-Bains
4592, FERME AROZTEGIA,FRUITS & LÉGUMES,celeri rave (lot de 3ou4),64250.0,Cambo-les-Bains
4592, FERME AROZTEGIA,FRUITS & LÉGUMES,Concombre (l'unité),64250.0,Cambo-les-Bains
4592, FERME AROZTEGIA,FRUITS & LÉGUMES,Fenouil (500gr),64250.0,Cambo-les-Bains
4592, FERME AROZTEGIA,FRUITS & LÉGUMES,Pastèque en quartier de 1Kg,64250.0,Cambo-les-Bains
4592, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64250.0,Cambo-les-Bains
4592, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64250.0,Cambo-les-Bains
4593, FERME AROZTEGIA,FRUITS & LÉGUMES,betterave rouge (la botte),64250.0,Cambo 
4593, FERME AROZTEGIA,FRUITS & LÉGUMES,Poivron varié (750gr),64250.0,Cambo 
4593, FERME AROZTEGIA,FRUITS & LÉGUMES,Pastèque en quartier de 1Kg,64250.0,Cambo 
4593, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64250.0,Cambo 
4593, FERME AROZTEGIA,FRUITS & LÉGUMES,celeri rave (lot de 3ou4),64250.0,Cambo 
4594, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64480.0,Jatxou
4594, FERME ESNEKIAK,CRÈMERIE,"Yaourt aux fruits, bio, au lait entier (4 x 125g).",64480.0,Jatxou
4594, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64480.0,Jatxou
4594, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64480.0,Jatxou
4594, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64480.0,Jatxou
4594, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) -6 mois d'affinage.,64480.0,Jatxou
4595, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64240.0,Hasparren
4595,NOUSTE EKILILI,ÉPICERIE SALÉE,"Huile de tournesol (0,75 l)",64240.0,Hasparren
4595, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64240.0,Hasparren
4595, FERME IXURIBEHEREA,FROMAGES,Sarrin frais.,64240.0,Hasparren
4596, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,40220.0,TARNOS
4596, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,40220.0,TARNOS
4596, FERME ESNEKIAK,CRÈMERIE,"Yaourt aux fruits, bio, au lait entier (4 x 125g).",40220.0,TARNOS
4596,FERME IHITIA,ÉPICERIE,CIDRE FERMIER (1l),40220.0,TARNOS
4597, FERME IXURIBEHEREA,FROMAGES,Espil.,64240.0,BRISCOUS
4597, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64240.0,BRISCOUS
4597, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64240.0,BRISCOUS
4597, FERME AROZTEGIA,FRUITS & LÉGUMES,Poivron varié (750gr),64240.0,BRISCOUS
4597,FERME ITURRIETXEA,VOLAILLES & OEUFS,"Pintade fermière moyenne 1,5 kg (+/- 100gr) AB.",64240.0,BRISCOUS
4597, FERME AROZTEGIA,FRUITS & LÉGUMES,Concombre (l'unité),64240.0,BRISCOUS
4597, FERME AROZTEGIA,FRUITS & LÉGUMES,oignon jaune (750g),64240.0,BRISCOUS
4597, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64240.0,BRISCOUS
4597, FERME IXURIBEHEREA,FROMAGES,Garralda.,64240.0,BRISCOUS
4598, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64210.0,Ahetze
4598, FERME IXURIBEHEREA,ÉPICERIE,Carton de jus de pommes (6 x 1L),64210.0,Ahetze
4598, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année(2.5kg),64210.0,Ahetze
4598, FERME AROZTEGIA,FRUITS & LÉGUMES,oignon jaune (750g),64210.0,Ahetze
4598, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64210.0,Ahetze
4599, FERME AROZTEGIA,FRUITS & LÉGUMES,Pastèque en quartier de 1Kg,64240.0,HASPARREN
4599, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,HASPARREN
4599, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64240.0,HASPARREN
4599, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64240.0,HASPARREN
4599, FERME AROZTEGIA,FRUITS & LÉGUMES,Concombre (l'unité),64240.0,HASPARREN
4599, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene ( la paire ),64240.0,HASPARREN
4603, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64640.0,Saint-Esteben 
4603, FERME ESNEKIAK,VIANDES,8 steacks hachés bio ( environ  1 Kg).,64640.0,Saint-Esteben 
4603,FERME ITURRIETXEA,VOLAILLES & OEUFS,"Petit poulet fermier 1,250 kg (+/- 100 gr) AB.",64640.0,Saint-Esteben 
4604, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64480.0,USTARITZ 
4604, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64480.0,USTARITZ 
4604, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) +6 mois d'affinage.,64480.0,USTARITZ 
4604, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64480.0,USTARITZ 
4604, FERME AROZTEGIA,FRUITS & LÉGUMES,aubergine variée (750gr),64480.0,USTARITZ 
4604, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64480.0,USTARITZ 
4604, FERME AROZTEGIA,FRUITS & LÉGUMES,Potimarron,64480.0,USTARITZ 
4604, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64480.0,USTARITZ 
4604, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64480.0,USTARITZ 
4604,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64480.0,USTARITZ 
4605, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64240.0,HASPARREN
4605, FERME AROZTEGIA,FRUITS & LÉGUMES,betterave rouge (la botte),64240.0,HASPARREN
4605, FERME AROZTEGIA,FRUITS & LÉGUMES,Pastèque en quartier de 1Kg,64240.0,HASPARREN
4605, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64240.0,HASPARREN
4605, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64240.0,HASPARREN
4605, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64240.0,HASPARREN
4605, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64240.0,HASPARREN
4605, FERME ESNEKIAK,CRÈMERIE,"Yaourt aux fruits, bio, au lait entier (4 x 125g).",64240.0,HASPARREN
4605, FERME IXURIBEHEREA,FROMAGES,Sarrin frais.,64240.0,HASPARREN
4606,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64250.0,ITXASSOU
4606, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64250.0,ITXASSOU
4606, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64250.0,ITXASSOU
4606, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64250.0,ITXASSOU
4606, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64250.0,ITXASSOU
4606, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64250.0,ITXASSOU
4607,FERME XEMIANIA,ÉPICERIE SALÉE,Fusilli semi complètes (pates) 500 gr AB,64240.0,AIHERRA
4607, FERME IXURIBEHEREA,FROMAGES,Xedarri.,64240.0,AIHERRA
4607, FERME IXURIBEHEREA,FROMAGES,Ixuri.,64240.0,AIHERRA
4607, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64240.0,AIHERRA
4607, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64240.0,AIHERRA
4607, FERME AROZTEGIA,FRUITS & LÉGUMES,Piment doux du pays basque (250g),64240.0,AIHERRA
4607, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64240.0,AIHERRA
4607, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année(2.5kg),64240.0,AIHERRA
4607, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,AIHERRA
4607, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64240.0,AIHERRA
4609, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64480.0,Jatxou
4609, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64480.0,Jatxou
4609, FERME ESNEKIAK,CRÈMERIE,Yaourt a la fraise bio au lait entier  (4 x 125 gr).,64480.0,Jatxou
4609, FERME ESNEKIAK,CRÈMERIE,"Yaourt aux fruits, bio, au lait entier (4 x 125g).",64480.0,Jatxou
4609, FERME IXURIBEHEREA,FROMAGES,Espil.,64480.0,Jatxou
4609, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64480.0,Jatxou
4609, FERME AROZTEGIA,FRUITS & LÉGUMES,aubergine variée (750gr),64480.0,Jatxou
4609, FERME ESNEKIAK,VIANDES,Colis de 3Kg de steacks hachés bio ( environ 25 steacks).,64480.0,Jatxou
4609,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64480.0,Jatxou
4610, FERME ESNEKIAK,CRÈMERIE,Fromage blanc de vache nature campagne bio (500g).,64240.0,hasparren
4610, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64240.0,hasparren
4610, FERME ESNEKIAK,CRÈMERIE,"Yaourt aux fruits, bio, au lait entier (4 x 125g).",64240.0,hasparren
4610, FERME ESNEKIAK,CRÈMERIE,Yaourt a la vanille  bio  au lait entier ( 4 x 125 gr).,64240.0,hasparren
4610, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64240.0,hasparren
4610, FERME IXURIBEHEREA,FROMAGES,Ixuri.,64240.0,hasparren
4610, FERME AROZTEGIA,FRUITS & LÉGUMES,betterave rouge (la botte),64240.0,hasparren
4610, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64240.0,hasparren
4610, FERME AROZTEGIA,FRUITS & LÉGUMES,Pastèque en quartier de 1Kg,64240.0,hasparren
4610, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64240.0,hasparren
4611, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64200.0,Biarritz 
4611, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64200.0,Biarritz 
4611, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64200.0,Biarritz 
4611, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64200.0,Biarritz 
4611,FERME ALASTA,ÉPICERIE,Confiture de pêches (360g),64200.0,Biarritz 
4611,FERME BELAZKABIETA,ÉPICERIE,Confiture de prune (250 gr),64200.0,Biarritz 
4611, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64200.0,Biarritz 
4611, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) +6 mois d'affinage.,64200.0,Biarritz 
4612, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64240.0,ayherre
4612, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64240.0,ayherre
4612,FERME LILIZAIN,BOISSONS,Tisane Aube (25 gr),64240.0,ayherre
4612, FERME AROZTEGIA,FRUITS & LÉGUMES,aubergine variée (750gr),64240.0,ayherre
4612, FERME AROZTEGIA,FRUITS & LÉGUMES,betterave rouge (la botte),64240.0,ayherre
4612, FERME AROZTEGIA,FRUITS & LÉGUMES,Potimarron,64240.0,ayherre
4612, FERME ESNEKIAK,VIANDES,Colis de 3Kg de steacks hachés bio ( environ 25 steacks).,64240.0,ayherre
4612, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64240.0,ayherre
4613, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64200.0,Bassussarry 
4613, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64200.0,Bassussarry 
4613, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64200.0,Bassussarry 
4613, FERME AROZTEGIA,FRUITS & LÉGUMES,aubergine variée (750gr),64200.0,Bassussarry 
4613, FERME AROZTEGIA,FRUITS & LÉGUMES,oignon jaune (750g),64200.0,Bassussarry 
4613, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64200.0,Bassussarry 
4613,FERME ITURRIETXEA,VOLAILLES,"Poulet fermier moyen 1,6 kg (+/-100 gr) AB.",64200.0,Bassussarry 
4613, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) -6 mois d'affinage.,64200.0,Bassussarry 
4614, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64210.0,ARBONNE
4614, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene ( la paire ),64210.0,ARBONNE
4614, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64210.0,ARBONNE
4614, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64210.0,ARBONNE
4614, FERME AROZTEGIA,FRUITS & LÉGUMES,Blette (la botte),64210.0,ARBONNE
4614, FERME IXURIBEHEREA,FROMAGES,Espil.,64210.0,ARBONNE
4614,FERME LILIZAIN,BOISSONS,Tisane Souplesse (25 gr),64210.0,ARBONNE
4614, FERME ESNEKIAK,CRÈMERIE,Fromage blanc de vache nature campagne bio (500g).,64210.0,ARBONNE
4614, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64210.0,ARBONNE
4614, FERME ESNEKIAK,CRÈMERIE,Lait de vache entier pasteurise bio (1L).,64210.0,ARBONNE
4615, FERME ESNEKIAK,VIANDES,Colis de 3Kg de steacks hachés bio ( environ 25 steacks).,64240.0,Hasparren
4615, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) +6 mois d'affinage.,64240.0,Hasparren
4615, FERME ESNEKIAK,CRÈMERIE,"Yaourt aux fruits, bio, au lait entier (4 x 125g).",64240.0,Hasparren
4616, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64250.0,LOUHOSSOA 
4616, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64250.0,LOUHOSSOA 
4616, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) -6 mois d'affinage.,64250.0,LOUHOSSOA 
4616, FERME IXURIBEHEREA,FROMAGES,Sarrin frais.,64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,Blette (la botte),64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,betterave rouge (la botte),64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,Fenouil (500gr),64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,oignon jaune (750g),64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64250.0,LOUHOSSOA 
4616, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64250.0,LOUHOSSOA 
4616, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64250.0,LOUHOSSOA 
4616, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64250.0,LOUHOSSOA 
4616,BATEAU ORDAGNA ,ÉPICERIE,Soupe de poisson (1L),64250.0,LOUHOSSOA 
4617, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64210.0,BIDART
4617, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64210.0,BIDART
4617, FERME ESNEKIAK,CRÈMERIE,Yaourt a la fraise bio au lait entier  (4 x 125 gr).,64210.0,BIDART
4617, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64210.0,BIDART
4617,FERME XEMIANIA,ÉPICERIE SALÉE,Fusilli semi complètes (pates) 500 gr AB,64210.0,BIDART
4617, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) +6 mois d'affinage.,64210.0,BIDART
4617, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64210.0,BIDART
4617, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64210.0,BIDART
4617, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64210.0,BIDART
4617, FERME AROZTEGIA,FRUITS & LÉGUMES,Pastèque en quartier de 1Kg,64210.0,BIDART
4617, FERME ESNEKIAK,VIANDES,8 steacks hachés bio ( environ  1 Kg).,64210.0,BIDART
4617,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64210.0,BIDART
4618, FERME IXURIBEHEREA,FROMAGES,Espil.,64210.0,Bidart
4618, FERME AROZTEGIA,FRUITS & LÉGUMES,Concombre (l'unité),64210.0,Bidart
4618, FERME AROZTEGIA,FRUITS & LÉGUMES,Piment doux du pays basque (250g),64210.0,Bidart
4618,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64210.0,Bidart
4618,FERME LILIZAIN,BOISSONS,Tisane Souplesse (25 gr),64210.0,Bidart
4618, FERME IXURIBEHEREA,FROMAGES,Ixuri.,64210.0,Bidart
4620, FERME AROZTEGIA,FRUITS & LÉGUMES,"Cagette ""surprise""",64210.0,Bidart
4620, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64210.0,Bidart
4620, FERME ESNEKIAK,VIANDES,Colis de 3Kg de steacks hachés bio ( environ 25 steacks).,64210.0,Bidart
4621, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64210.0,BIDART
4621, FERME IXURIBEHEREA,FROMAGES,Sarrin frais.,64210.0,BIDART
4621, FERME IXURIBEHEREA,FROMAGES,Espil.,64210.0,BIDART
4621, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene ( la paire ),64210.0,BIDART
4621, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64210.0,BIDART
4621, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64210.0,BIDART
4622, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64100.0,Bayonne
4622, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64100.0,Bayonne
4622, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64100.0,Bayonne
4622, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64100.0,Bayonne
4622, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64100.0,Bayonne
4622, FERME IXURIBEHEREA,FROMAGES,Espil.,64100.0,Bayonne
4623, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64210.0,BIDART
4623, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64210.0,BIDART
4623, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64210.0,BIDART
4623, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64210.0,BIDART
4623, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64210.0,BIDART
4623, FERME ESNEKIAK,CRÈMERIE,"Yaourt aux fruits, bio, au lait entier (4 x 125g).",64210.0,BIDART
4623, FERME IXURIBEHEREA,FROMAGES,Sarrin frais.,64210.0,BIDART
4623,FERME IDOIA,ÉPICERIE,Miel de Callune de la montagne du Haut béarn (pot de 250g),64210.0,BIDART
4623,FERME IDOIA,ÉPICERIE,Miel de bruyère cendrée de la forêt landaise (pot de 500g),64210.0,BIDART
4623, FERME ESNEKIAK,VIANDES,4 steacks hachés bio ( environ  500gr).,64210.0,BIDART
4624, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64240.0,HASPARREN
4624, FERME AROZTEGIA,FRUITS & LÉGUMES,Concombre (l'unité),64240.0,HASPARREN
4624, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64240.0,HASPARREN
4624, FERME AROZTEGIA,FRUITS & LÉGUMES,Piment doux du pays basque (250g),64240.0,HASPARREN
4624, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64240.0,HASPARREN
4624, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,HASPARREN
4625, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64310.0,Saint Pée sur Nivelle
4625, FERME AROZTEGIA,FRUITS & LÉGUMES,Courgette primeur (1kg),64310.0,Saint Pée sur Nivelle
4625, FERME AROZTEGIA,FRUITS & LÉGUMES,Pomme de terre de l'année (1kg),64310.0,Saint Pée sur Nivelle
4625, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64310.0,Saint Pée sur Nivelle
4625, FERME AROZTEGIA,FRUITS & LÉGUMES,Potimarron,64310.0,Saint Pée sur Nivelle
4626,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64250.0,souraide
4627, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64100.0,bayonne
4627,NOUSTE EKILILI,ÉPICERIE SALÉE,"Huile de tournesol (0,75 l)",64100.0,bayonne
4627, FERME IXURIBEHEREA,FROMAGES,Xedarri.,64100.0,bayonne
4627, FERME AROZTEGIA,FRUITS & LÉGUMES,Blette (la botte),64100.0,bayonne
4627, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64100.0,bayonne
4627, FERME AROZTEGIA,FRUITS & LÉGUMES,Tomate (750gr),64100.0,bayonne
4627, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Anisa (1 kg),64100.0,bayonne
4627, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64100.0,bayonne
4628, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64240.0,Hasparren
4628, FERME ESNEKIAK,CRÈMERIE,Yaourt a la vanille  bio  au lait entier ( 4 x 125 gr).,64240.0,Hasparren
4628, FERME IXURIBEHEREA,FROMAGES,Sarrin frais.,64240.0,Hasparren
4628, FERME AROZTEGIA,FRUITS & LÉGUMES,Piment doux du pays basque (250g),64240.0,Hasparren
4629, FERME ESNEKIAK,CRÈMERIE,Lait de vache entier pasteurise bio (1L).,64240.0,HASPARREN
4629, FERME ESNEKIAK,CRÈMERIE,Fromage blanc de vache nature campagne bio (500g).,64240.0,HASPARREN
4629, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64240.0,HASPARREN
4629, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64240.0,HASPARREN
4629, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64240.0,HASPARREN
4629, FERME ESNEKIAK,CRÈMERIE,Yaourt a la fraise bio au lait entier  (4 x 125 gr).,64240.0,HASPARREN
4629, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64240.0,HASPARREN
4629, FERME IXURIBEHEREA,ÉPICERIE,Carton de jus de pommes (6 x 1L),64240.0,HASPARREN
4629, FERME IXURIBEHEREA,FROMAGES,Sarrin frais.,64240.0,HASPARREN
